Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.FileUpload\WarriorsGuild.FileUpload.csproj,File,WarriorsGuild.FileUpload\WarriorsGuild.FileUpload.csproj,,,Microsoft.Extensions.Logging.Abstractions 3.1.23,,,,,"Microsoft.Extensions.Logging.Abstractions, 3.1.23  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.FileUpload\WarriorsGuild.FileUpload.csproj,File,WarriorsGuild.FileUpload\WarriorsGuild.FileUpload.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild.FileUpload\WarriorsGuild.FileUpload.csproj,File,WarriorsGuild.FileUpload\MultipartFormReader.cs,238,12,P:System.Text.Encoding.UTF7,,,,,if ( !hasMediaTypeHeader || Encoding.UTF7.Equals( mediaType.Encoding ) )              {                  return Encoding.UTF8;              }
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Ranks\WarriorsGuild.Ranks.csproj,File,WarriorsGuild.Ranks\WarriorsGuild.Ranks.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Rings\WarriorsGuild.Rings.csproj,File,WarriorsGuild.Rings\WarriorsGuild.Rings.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.Storage\WarriorsGuild.Storage.csproj,File,WarriorsGuild.Storage\WarriorsGuild.Storage.csproj,,,Microsoft.Extensions.Configuration.Abstractions 3.1.23,,,,,"Microsoft.Extensions.Configuration.Abstractions, 3.1.23  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Storage\WarriorsGuild.Storage.csproj,File,WarriorsGuild.Storage\WarriorsGuild.Storage.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Tests\WarriorsGuild.Tests.csproj,File,WarriorsGuild.Tests\WarriorsGuild.Tests.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WarriorsGuild.Tests\WarriorsGuild.Tests.csproj,File,WarriorsGuild.Tests\Areas\Rings\Controllers\RingStatusControllerTests.cs,329,12,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,"mockMultipartReader.Setup( x => x.Read( _request.Object, unitUnderTest.ModelState, It.Is<string[]>( i => i.SequenceEqual( new string[] { "".png"", "".jpg"", "".gif"", "".pdf"" } ) ), mockConfiguration.GetValue<long>( ""FileSizeLimit"" ), It.IsAny<Func<MultipartParsedRequest, Task>>() )).Returns(Task.CompletedTask)                  .Callback( ( HttpRequest req, ModelStateDictionary modelState, string[] allowedExtensions, long fileSizeLimit, Func<MultipartParsedRequest, Task>  func) => {                      //frmReader.Invoke(parsedRequest).GetAwaiter().GetResult();                      //return Task.CompletedTask;                      unitUnderTest.ModelState.AddModelError( ""Request"", ""Any error"" );                      } );"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Users\WarriorsGuild.Users.csproj,File,WarriorsGuild.Users\WarriorsGuild.Users.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
